Observation,DataMarking,UnitMulitplier,UnitofMeasure,MeasureType,QualityIndicator,GeographyCode,GeographyLabel,Time,Measure Type,Score Band
21.98,,1,Percent,Percentage,8.291178578,MC,,2013,Anxious,6-10 High
25.23,,1,Percent,Percentage,8.180727855,MD,,2013,Anxious,6-10 High
22.87,,1,Percent,Percentage,7.220289763,ME,,2013,Anxious,6-10 High
21.87,,1,Percent,Percentage,7.724381635,MF,,2013,Anxious,6-10 High
25.37,,1,Percent,Percentage,6.818968354,MG,,2013,Anxious,6-10 High
25.4,,1,Percent,Percentage,8.225445915,ML,,2013,Anxious,6-10 High
17.48,,1,Percent,Percentage,8.315989017,MR,,2013,Anxious,6-10 High
22.99,,1,Percent,Percentage,7.762328276,MS,,2013,Anxious,6-10 High
19.72,,1,Percent,Percentage,6.346595164,MW,,2013,Anxious,6-10 High
20.6,,1,Percent,Percentage,7.836451314,NA,,2013,Anxious,6-10 High
16.87,,1,Percent,Percentage,8.120818635,NC,,2013,Anxious,6-10 High
18.77,,1,Percent,Percentage,7.075015252,NE,,2013,Anxious,6-10 High
22.94,,1,Percent,Percentage,7.334820895,NG,,2013,Anxious,6-10 High
18.87,,1,Percent,Percentage,8.153937818,NJ,,2013,Anxious,6-10 High
22.11,,1,Percent,Percentage,8.94859494,NL,,2013,Anxious,6-10 High
19.78,,1,Percent,Percentage,8.149775827,NN,,2013,Anxious,6-10 High
18.95,,1,Percent,Percentage,8.175936126,NQ,,2013,Anxious,6-10 High
18.14,,1,Percent,Percentage,7.618805667,NS,,2013,Anxious,6-10 High
21.6,,1,Percent,Percentage,7.072949843,NU,,2013,Anxious,6-10 High
21.72,,1,Percent,Percentage,7.027536648,NX,,2013,Anxious,6-10 High
22.2,,1,Percent,Percentage,7.332159691,NZ,,2013,Anxious,6-10 High
22.55,,1,Percent,Percentage,6.799417458,PB,,2013,Anxious,6-10 High
21.05,,1,Percent,Percentage,7.62895514,PD,,2013,Anxious,6-10 High
21.59,,1,Percent,Percentage,7.706868631,PF,,2013,Anxious,6-10 High
25.55,,1,Percent,Percentage,8.79975254,PH,,2013,Anxious,6-10 High
25.74,,1,Percent,Percentage,6.398290171,PK,,2013,Anxious,6-10 High
21.83,,1,Percent,Percentage,8.580314078,PL,,2013,Anxious,6-10 High
21.43,,1,Percent,Percentage,7.692707865,PM,,2013,Anxious,6-10 High
19.4,,1,Percent,Percentage,7.23248858,PP,,2013,Anxious,6-10 High
19.14,,1,Percent,Percentage,8.117511215,PR,,2013,Anxious,6-10 High
20.42,,1,Percent,Percentage,8.039811136,PT,,2013,Anxious,6-10 High
16.95,,1,Percent,Percentage,13.38493418,QA,,2013,Anxious,6-10 High
20.65,,1,Percent,Percentage,9.406919144,QB,,2013,Anxious,6-10 High
16.78,,1,Percent,Percentage,8.792517415,QC,,2013,Anxious,6-10 High
17.37,,1,Percent,Percentage,7.81985833,QD,,2013,Anxious,6-10 High
16.97,,1,Percent,Percentage,8.18092505,QE,,2013,Anxious,6-10 High
18.05,,1,Percent,Percentage,14.36631403,QF,,2013,Anxious,6-10 High
24.81,,1,Percent,Percentage,7.171116977,QG,,2013,Anxious,6-10 High
14.39,,1,Percent,Percentage,8.873053544,QH,,2013,Anxious,6-10 High
20.73,,1,Percent,Percentage,8.726067511,QJ,,2013,Anxious,6-10 High
24.74,,1,Percent,Percentage,7.374576341,QK,,2013,Anxious,6-10 High
20.25,,1,Percent,Percentage,8.193564286,QL,,2013,Anxious,6-10 High
18.63,,1,Percent,Percentage,9.08139797,QM,,2013,Anxious,6-10 High
20.64,,1,Percent,Percentage,8.563649154,QN,,2013,Anxious,6-10 High
23.71,,1,Percent,Percentage,7.422410626,QP,,2013,Anxious,6-10 High
15.89,,1,Percent,Percentage,8.450441132,QQ,,2013,Anxious,6-10 High
20.23,,1,Percent,Percentage,7.895128802,QR,,2013,Anxious,6-10 High
21.44,,1,Percent,Percentage,7.786498276,QS,,2013,Anxious,6-10 High
19.07,,1,Percent,Percentage,7.59445781,QT,,2013,Anxious,6-10 High
22.59,,1,Percent,Percentage,7.074361335,QU,,2013,Anxious,6-10 High
15.46,,1,Percent,Percentage,10.29812025,QW,,2013,Anxious,6-10 High
16.24,,1,Percent,Percentage,9.269446501,QX,,2013,Anxious,6-10 High
25.98,,1,Percent,Percentage,6.117757552,QY,,2013,Anxious,6-10 High
22.07,,1,Percent,Percentage,7.470999084,QZ,,2013,Anxious,6-10 High
9.82,,1,Percent,Percentage,24.22776786,RA,,2013,Anxious,6-10 High
19.11,,1,Percent,Percentage,8.478192235,RB,,2013,Anxious,6-10 High
20.88,,1,Percent,Percentage,7.943176977,RC,,2013,Anxious,6-10 High
11.67,,1,Percent,Percentage,21.20848814,RD,,2013,Anxious,6-10 High
23.87,,1,Percent,Percentage,6.922409882,RE,,2013,Anxious,6-10 High
18.69,,1,Percent,Percentage,8.49923239,RF,,2013,Anxious,6-10 High
21.69,,1,Percent,Percentage,9.960580642,RG,,2013,Anxious,6-10 High
18.68,,1,Percent,Percentage,9.788731445,RH,,2013,Anxious,6-10 High
18.34,,1,Percent,Percentage,15.03595091,RJ,,2013,Anxious,6-10 High
17.68,,1,Percent,Percentage,0.72006627,Total,,2013,Anxious,4-5 Medium
10.35,,1,Percent,Percentage,31.42994022,10,,2013,Anxious,4-5 Medium
31.03,,1,Percent,Percentage,19.17130366,20,,2013,Anxious,4-5 Medium
14.96,,1,Percent,Percentage,28.27116084,30,,2013,Anxious,4-5 Medium
11.47,,1,Percent,Percentage,25.72751292,40,,2013,Anxious,4-5 Medium
14.74,,1,Percent,Percentage,21.68282991,50,,2013,Anxious,4-5 Medium
14.63,,1,Percent,Percentage,34.32574811,60,,2013,Anxious,4-5 Medium
23.03,,1,Percent,Percentage,16.23319736,70,,2013,Anxious,4-5 Medium
15.98,,1,Percent,Percentage,28.0559738,80,,2013,Anxious,4-5 Medium
5.5,,1,Percent,Percentage,40.46933167,90,,2013,Anxious,4-5 Medium
11.48,,1,Percent,Percentage,37.70428888,100,,2013,Anxious,4-5 Medium
13.47,,1,Percent,Percentage,36.97427929,110,,2013,Anxious,4-5 Medium
17.45,,1,Percent,Percentage,21.49399162,120,,2013,Anxious,4-5 Medium
18.29,,1,Percent,Percentage,20.66238182,130,,2013,Anxious,4-5 Medium
10.29,,1,Percent,Percentage,24.96094591,140,,2013,Anxious,4-5 Medium
6.46,,1,Percent,Percentage,52.03583267,150,,2013,Anxious,4-5 Medium
17.54,,1,Percent,Percentage,41.51372902,160,,2013,Anxious,4-5 Medium
8.68,,1,Percent,Percentage,46.77986706,170,,2013,Anxious,4-5 Medium
10.81,,1,Percent,Percentage,21.44545237,180,,2013,Anxious,4-5 Medium
22.79,,1,Percent,Percentage,17.17050356,190,,2013,Anxious,4-5 Medium
5.98,,1,Percent,Percentage,49.80139773,200,,2013,Anxious,4-5 Medium
11.96,,1,Percent,Percentage,50.8910213,210,,2013,Anxious,4-5 Medium
10.84,,1,Percent,Percentage,23.63550527,220,,2013,Anxious,4-5 Medium
9.5,,1,Percent,Percentage,30.6363409,230,,2013,Anxious,4-5 Medium
13.17,,1,Percent,Percentage,25.36792674,240,,2013,Anxious,4-5 Medium
13.18,,1,Percent,Percentage,35.88856281,250,,2013,Anxious,4-5 Medium
13.22,,1,Percent,Percentage,40.32707144,260,,2013,Anxious,4-5 Medium
21.96,,1,Percent,Percentage,12.34382551,11UB,,2013,Anxious,4-5 Medium
12.15,,1,Percent,Percentage,24.40559086,11UC,,2013,Anxious,4-5 Medium
18.46,,1,Percent,Percentage,24.13036696,11UE,,2013,Anxious,4-5 Medium
14.72,,1,Percent,Percentage,18.07728739,11UF,,2013,Anxious,4-5 Medium
25.52,,1,Percent,Percentage,14.24110057,12UB,,2013,Anxious,4-5 Medium
21.99,,1,Percent,Percentage,17.98103751,12UC,,2013,Anxious,4-5 Medium
12.22,,1,Percent,Percentage,29.61260536,12UD,,2013,Anxious,4-5 Medium
15.51,,1,Percent,Percentage,17.4155873,12UE,,2013,Anxious,4-5 Medium
18.17,,1,Percent,Percentage,15.46693161,12UG,,2013,Anxious,4-5 Medium
15.96,,1,Percent,Percentage,19.1458607,16UB,,2013,Anxious,4-5 Medium
16.38,,1,Percent,Percentage,22.1791595,16UC,,2013,Anxious,4-5 Medium
20.61,,1,Percent,Percentage,19.41236084,16UD,,2013,Anxious,4-5 Medium
23.08,,1,Percent,Percentage,23.01541095,16UE,,2013,Anxious,4-5 Medium
19.95,,1,Percent,Percentage,21.57862471,16UF,,2013,Anxious,4-5 Medium
16.07,,1,Percent,Percentage,16.9198343,16UG,,2013,Anxious,4-5 Medium
16.43,,1,Percent,Percentage,18.45983477,17UB,,2013,Anxious,4-5 Medium
20.57,,1,Percent,Percentage,20.6429086,17UC,,2013,Anxious,4-5 Medium
15.7,,1,Percent,Percentage,25.08108492,17UD,,2013,Anxious,4-5 Medium
23.42,,1,Percent,Percentage,21.11451601,17UF,,2013,Anxious,4-5 Medium
20.4,,1,Percent,Percentage,17.26955307,17UG,,2013,Anxious,4-5 Medium
17.76,,1,Percent,Percentage,18.51804242,17UH,,2013,Anxious,4-5 Medium
18.83,,1,Percent,Percentage,19.03830604,17UJ,,2013,Anxious,4-5 Medium
16.15,,1,Percent,Percentage,22.09477357,17UK,,2013,Anxious,4-5 Medium
14.25,,1,Percent,Percentage,21.1834367,18UB,,2013,Anxious,4-5 Medium
16.34,,1,Percent,Percentage,21.6997312,18UC,,2013,Anxious,4-5 Medium
23.5,,1,Percent,Percentage,20.87199056,18UD,,2013,Anxious,4-5 Medium
18.35,,1,Percent,Percentage,20.12419494,18UE,,2013,Anxious,4-5 Medium
17.22,,1,Percent,Percentage,19.34663073,18UG,,2013,Anxious,4-5 Medium
20.38,,1,Percent,Percentage,13.56119735,18UH,,2013,Anxious,4-5 Medium
22.74,,1,Percent,Percentage,17.74439136,18UK,,2013,Anxious,4-5 Medium
12.23,,1,Percent,Percentage,29.51472365,18UL,,2013,Anxious,4-5 Medium
16.44,,1,Percent,Percentage,23.18192683,19UC,,2013,Anxious,4-5 Medium
14.73,,1,Percent,Percentage,16.69893,19UD,,2013,Anxious,4-5 Medium
12.64,,1,Percent,Percentage,22.06881883,19UE,,2013,Anxious,4-5 Medium
25.38,,1,Percent,Percentage,15.92323319,19UG,,2013,Anxious,4-5 Medium
13.06,,1,Percent,Percentage,17.65677024,19UH,,2013,Anxious,4-5 Medium
10.94,,1,Percent,Percentage,26.36026282,19UJ,,2013,Anxious,4-5 Medium
27.76,,1,Percent,Percentage,12.97702796,21UC,,2013,Anxious,4-5 Medium
19.2,,1,Percent,Percentage,18.60279586,21UD,,2013,Anxious,4-5 Medium
14.14,,1,Percent,Percentage,20.18649741,21UF,,2013,Anxious,4-5 Medium
15.43,,1,Percent,Percentage,17.37779578,21UG,,2013,Anxious,4-5 Medium
18.9,,1,Percent,Percentage,12.66516459,21UH,,2013,Anxious,4-5 Medium
13.97,,1,Percent,Percentage,19.96198466,22UB,,2013,Anxious,4-5 Medium
16.86,,1,Percent,Percentage,19.83142863,22UC,,2013,Anxious,4-5 Medium
19.26,,1,Percent,Percentage,32.49201644,22UD,,2013,Anxious,4-5 Medium
15.39,,1,Percent,Percentage,20.46738282,22UE,,2013,Anxious,4-5 Medium
19.29,,1,Percent,Percentage,12.93800332,22UF,,2013,Anxious,4-5 Medium
18.28,,1,Percent,Percentage,16.01154633,22UG,,2013,Anxious,4-5 Medium
17.32,,1,Percent,Percentage,20.78077766,22UH,,2013,Anxious,4-5 Medium
11.12,,1,Percent,Percentage,46.2970473,22UJ,,2013,Anxious,4-5 Medium
14.97,,1,Percent,Percentage,24.41993374,22UK,,2013,Anxious,4-5 Medium
19.82,,1,Percent,Percentage,19.86020562,22UL,,2013,Anxious,4-5 Medium
18.67,,1,Percent,Percentage,15.44934523,22UN,,2013,Anxious,4-5 Medium
20.02,,1,Percent,Percentage,25.33384296,22UQ,,2013,Anxious,4-5 Medium
18.51,,1,Percent,Percentage,22.09982568,23UB,,2013,Anxious,4-5 Medium
16.07,,1,Percent,Percentage,25.74957122,23UC,,2013,Anxious,4-5 Medium
21.23,,1,Percent,Percentage,19.57992051,23UD,,2013,Anxious,4-5 Medium
12.56,,1,Percent,Percentage,24.23215717,23UE,,2013,Anxious,4-5 Medium
17.54,,1,Percent,Percentage,19.80811106,23UF,,2013,Anxious,4-5 Medium
22.27,,1,Percent,Percentage,16.05568128,23UG,,2013,Anxious,4-5 Medium
16.03,,1,Percent,Percentage,15.27659784,24UB,,2013,Anxious,4-5 Medium
14.67,,1,Percent,Percentage,16.63209304,24UC,,2013,Anxious,4-5 Medium
11.37,,1,Percent,Percentage,22.55570957,24UD,,2013,Anxious,4-5 Medium
17.89,,1,Percent,Percentage,17.88961407,24UE,,2013,Anxious,4-5 Medium
14.37,,1,Percent,Percentage,23.88319835,24UF,,2013,Anxious,4-5 Medium
10.57,,1,Percent,Percentage,31.734587,24UG,,2013,Anxious,4-5 Medium
17.83,,1,Percent,Percentage,19.50341477,24UH,,2013,Anxious,4-5 Medium
13.33,,1,Percent,Percentage,16.65806392,24UJ,,2013,Anxious,4-5 Medium
21.39,,1,Percent,Percentage,24.57517103,24UL,,2013,Anxious,4-5 Medium
12.18,,1,Percent,Percentage,25.54267872,24UN,,2013,Anxious,4-5 Medium
16.16,,1,Percent,Percentage,24.35249153,24UP,,2013,Anxious,4-5 Medium
11.09,,1,Percent,Percentage,32.05334763,26UB,,2013,Anxious,4-5 Medium
16,,1,Percent,Percentage,18.31404797,26UC,,2013,Anxious,4-5 Medium
20.13,,1,Percent,Percentage,23.12470195,26UD,,2013,Anxious,4-5 Medium
16.67,,1,Percent,Percentage,22.2168922,26UE,,2013,Anxious,4-5 Medium
14.75,,1,Percent,Percentage,17.61094225,26UF,,2013,Anxious,4-5 Medium
19.9,,1,Percent,Percentage,14.29637529,26UG,,2013,Anxious,4-5 Medium
13.84,,1,Percent,Percentage,28.23384692,26UH,,2013,Anxious,4-5 Medium
14.55,,1,Percent,Percentage,23.76706912,26UJ,,2013,Anxious,4-5 Medium
17.46,,1,Percent,Percentage,27.30142515,26UK,,2013,Anxious,4-5 Medium
21.27,,1,Percent,Percentage,21.72738783,26UL,,2013,Anxious,4-5 Medium
20,,1,Percent,Percentage,16.59494366,29UB,,2013,Anxious,4-5 Medium
18.07,,1,Percent,Percentage,18.2003225,29UC,,2013,Anxious,4-5 Medium
17.82,,1,Percent,Percentage,29.76298095,29UD,,2013,Anxious,4-5 Medium
20.53,,1,Percent,Percentage,21.42563891,29UE,,2013,Anxious,4-5 Medium
8.67,,1,Percent,Percentage,35.08933168,29UG,,2013,Anxious,4-5 Medium
20.98,,1,Percent,Percentage,17.07718424,29UH,,2013,Anxious,4-5 Medium
25.85,,1,Percent,Percentage,15.80369154,29UK,,2013,Anxious,4-5 Medium
13.03,,1,Percent,Percentage,24.54025365,29UL,,2013,Anxious,4-5 Medium
17.84,,1,Percent,Percentage,14.96161435,29UM,,2013,Anxious,4-5 Medium
18.13,,1,Percent,Percentage,18.20037554,29UN,,2013,Anxious,4-5 Medium
20.35,,1,Percent,Percentage,14.53930327,29UP,,2013,Anxious,4-5 Medium
18.61,,1,Percent,Percentage,20.40981543,29UQ,,2013,Anxious,4-5 Medium
12.58,,1,Percent,Percentage,33.16160761,30UD,,2013,Anxious,4-5 Medium
19.58,,1,Percent,Percentage,14.90194114,30UE,,2013,Anxious,4-5 Medium
13.54,,1,Percent,Percentage,29.09824198,30UF,,2013,Anxious,4-5 Medium
21.56,,1,Percent,Percentage,27.10630808,30UG,,2013,Anxious,4-5 Medium
18.69,,1,Percent,Percentage,17.87534118,30UH,,2013,Anxious,4-5 Medium
14.67,,1,Percent,Percentage,21.82887863,30UJ,,2013,Anxious,4-5 Medium
15.59,,1,Percent,Percentage,19.46449933,30UK,,2013,Anxious,4-5 Medium
22.05,,1,Percent,Percentage,27.43626145,30UL,,2013,Anxious,4-5 Medium
12.47,,1,Percent,Percentage,26.20150609,30UM,,2013,Anxious,4-5 Medium
16.33,,1,Percent,Percentage,19.10266876,30UN,,2013,Anxious,4-5 Medium
9.49,,1,Percent,Percentage,29.73762207,30UP,,2013,Anxious,4-5 Medium
15.05,,1,Percent,Percentage,18.01722509,30UQ,,2013,Anxious,4-5 Medium
27.55,,1,Percent,Percentage,13.90456108,31UB,,2013,Anxious,4-5 Medium
24.7,,1,Percent,Percentage,13.8981118,31UC,,2013,Anxious,4-5 Medium
17.72,,1,Percent,Percentage,20.97633766,31UD,,2013,Anxious,4-5 Medium
19.09,,1,Percent,Percentage,21.86609316,31UE,,2013,Anxious,4-5 Medium
21.72,,1,Percent,Percentage,21.95347494,31UG,,2013,Anxious,4-5 Medium
13.53,,1,Percent,Percentage,25.47534086,31UH,,2013,Anxious,4-5 Medium
26.81,,1,Percent,Percentage,23.6120893,31UJ,,2013,Anxious,4-5 Medium
12.25,,1,Percent,Percentage,33.62999986,32UB,,2013,Anxious,4-5 Medium
15.67,,1,Percent,Percentage,19.10326213,32UC,,2013,Anxious,4-5 Medium
17.98,,1,Percent,Percentage,18.68688435,32UD,,2013,Anxious,4-5 Medium
13.8,,1,Percent,Percentage,19.45630528,32UE,,2013,Anxious,4-5 Medium
18.43,,1,Percent,Percentage,20.36556964,32UF,,2013,Anxious,4-5 Medium
13.04,,1,Percent,Percentage,20.60010304,32UG,,2013,Anxious,4-5 Medium
17.87,,1,Percent,Percentage,17.12232036,32UH,,2013,Anxious,4-5 Medium
18.42,,1,Percent,Percentage,15.81941473,33UB,,2013,Anxious,4-5 Medium
19.32,,1,Percent,Percentage,14.77570528,33UC,,2013,Anxious,4-5 Medium
22.66,,1,Percent,Percentage,20.80245021,33UD,,2013,Anxious,4-5 Medium
17.93,,1,Percent,Percentage,16.23394684,33UE,,2013,Anxious,4-5 Medium
17.34,,1,Percent,Percentage,18.07516308,33UF,,2013,Anxious,4-5 Medium
16.52,,1,Percent,Percentage,20.19428092,33UG,,2013,Anxious,4-5 Medium
16.74,,1,Percent,Percentage,18.40037928,33UH,,2013,Anxious,4-5 Medium
9.1,,1,Percent,Percentage,47.84116306,34UB,,2013,Anxious,4-5 Medium
20.66,,1,Percent,Percentage,24.28387565,34UC,,2013,Anxious,4-5 Medium
15.38,,1,Percent,Percentage,25.87747212,34UD,,2013,Anxious,4-5 Medium
14.12,,1,Percent,Percentage,26.39583727,34UE,,2013,Anxious,4-5 Medium
19.69,,1,Percent,Percentage,15.88487665,34UF,,2013,Anxious,4-5 Medium
16.22,,1,Percent,Percentage,20.51114022,34UG,,2013,Anxious,4-5 Medium
14.52,,1,Percent,Percentage,24.0313817,34UH,,2013,Anxious,4-5 Medium
7.97,,1,Percent,Percentage,29.40168412,36UB,,2013,Anxious,4-5 Medium
12.95,,1,Percent,Percentage,26.57037667,36UC,,2013,Anxious,4-5 Medium
16.28,,1,Percent,Percentage,15.22390468,36UD,,2013,Anxious,4-5 Medium
20.22,,1,Percent,Percentage,24.57715209,36UE,,2013,Anxious,4-5 Medium
14.65,,1,Percent,Percentage,25.71098717,36UF,,2013,Anxious,4-5 Medium
14.14,,1,Percent,Percentage,23.0714154,36UG,,2013,Anxious,4-5 Medium
14.15,,1,Percent,Percentage,24.87249317,36UH,,2013,Anxious,4-5 Medium
12.44,,1,Percent,Percentage,21.71762941,37UB,,2013,Anxious,4-5 Medium
13.24,,1,Percent,Percentage,20.48863861,37UC,,2013,Anxious,4-5 Medium
20.41,,1,Percent,Percentage,13.55868831,37UD,,2013,Anxious,4-5 Medium
20.86,,1,Percent,Percentage,17.84060093,37UE,,2013,Anxious,4-5 Medium
9.63,,1,Percent,Percentage,25.65114744,37UF,,2013,Anxious,4-5 Medium
17.76,,1,Percent,Percentage,14.60797998,37UG,,2013,Anxious,4-5 Medium
10.5,,1,Percent,Percentage,25.50387072,37UJ,,2013,Anxious,4-5 Medium
19.42,,1,Percent,Percentage,15.99491089,38UB,,2013,Anxious,4-5 Medium
26.79,,1,Percent,Percentage,18.15200134,38UC,,2013,Anxious,4-5 Medium
18.51,,1,Percent,Percentage,17.2924017,38UD,,2013,Anxious,4-5 Medium
14.21,,1,Percent,Percentage,17.67183478,38UE,,2013,Anxious,4-5 Medium
19.75,,1,Percent,Percentage,19.72657492,38UF,,2013,Anxious,4-5 Medium
25.48,,1,Percent,Percentage,14.26207082,40UB,,2013,Anxious,4-5 Medium
16.88,,1,Percent,Percentage,17.33461588,40UC,,2013,Anxious,4-5 Medium
19.7,,1,Percent,Percentage,13.30105805,40UD,,2013,Anxious,4-5 Medium
14.97,,1,Percent,Percentage,22.22616105,40UE,,2013,Anxious,4-5 Medium
18.69,,1,Percent,Percentage,35.88432993,40UF,,2013,Anxious,4-5 Medium
17.4,,1,Percent,Percentage,17.70573492,41UB,,2013,Anxious,4-5 Medium
19.49,,1,Percent,Percentage,17.62245711,41UC,,2013,Anxious,4-5 Medium
8.8,,1,Percent,Percentage,26.88764574,41UD,,2013,Anxious,4-5 Medium
15.22,,1,Percent,Percentage,21.70612405,41UE,,2013,Anxious,4-5 Medium
15.34,,1,Percent,Percentage,23.99567772,41UF,,2013,Anxious,4-5 Medium
11.15,,1,Percent,Percentage,24.55513423,41UG,,2013,Anxious,4-5 Medium
29.37,,1,Percent,Percentage,15.6936993,41UH,,2013,Anxious,4-5 Medium
9.7,,1,Percent,Percentage,33.12556553,41UK,,2013,Anxious,4-5 Medium
11.62,,1,Percent,Percentage,22.50681953,42UB,,2013,Anxious,4-5 Medium
9.2,,1,Percent,Percentage,37.08610623,42UC,,2013,Anxious,4-5 Medium
18.49,,1,Percent,Percentage,16.9733045,42UD,,2013,Anxious,4-5 Medium
12.05,,1,Percent,Percentage,24.76735805,42UE,,2013,Anxious,4-5 Medium
24.35,,1,Percent,Percentage,17.83488674,42UF,,2013,Anxious,4-5 Medium
17.62,,1,Percent,Percentage,18.21298677,42UG,,2013,Anxious,4-5 Medium
15.76,,1,Percent,Percentage,22.33125618,42UH,,2013,Anxious,4-5 Medium
19.11,,1,Percent,Percentage,14.9724545,43UB,,2013,Anxious,4-5 Medium
16.93,,1,Percent,Percentage,29.45806265,43UC,,2013,Anxious,4-5 Medium
21.26,,1,Percent,Percentage,22.4933119,43UD,,2013,Anxious,4-5 Medium
19.33,,1,Percent,Percentage,21.87589703,43UE,,2013,Anxious,4-5 Medium
20.57,,1,Percent,Percentage,16.4922339,43UF,,2013,Anxious,4-5 Medium
25.31,,1,Percent,Percentage,23.73601963,43UG,,2013,Anxious,4-5 Medium
14.45,,1,Percent,Percentage,20.35485814,43UH,,2013,Anxious,4-5 Medium
17.72,,1,Percent,Percentage,21.08860679,43UJ,,2013,Anxious,4-5 Medium
14.32,,1,Percent,Percentage,28.59600363,43UK,,2013,Anxious,4-5 Medium
14.17,,1,Percent,Percentage,22.30582909,43UL,,2013,Anxious,4-5 Medium
19.02,,1,Percent,Percentage,17.96752012,43UM,,2013,Anxious,4-5 Medium
27,,1,Percent,Percentage,24.23077885,44UB,,2013,Anxious,4-5 Medium
12.19,,1,Percent,Percentage,22.72900957,44UC,,2013,Anxious,4-5 Medium
11.88,,1,Percent,Percentage,23.55399426,44UD,,2013,Anxious,4-5 Medium
17.72,,1,Percent,Percentage,18.75535486,44UE,,2013,Anxious,4-5 Medium
17.05,,1,Percent,Percentage,18.69969133,44UF,,2013,Anxious,4-5 Medium
21.95,,1,Percent,Percentage,26.31517762,45UB,,2013,Anxious,4-5 Medium
16.43,,1,Percent,Percentage,19.31509488,45UC,,2013,Anxious,4-5 Medium
22.84,,1,Percent,Percentage,15.40587669,45UD,,2013,Anxious,4-5 Medium
19.38,,1,Percent,Percentage,22.93585212,45UE,,2013,Anxious,4-5 Medium
20.14,,1,Percent,Percentage,14.7314847,45UF,,2013,Anxious,4-5 Medium
16.77,,1,Percent,Percentage,20.50628372,45UG,,2013,Anxious,4-5 Medium
26.59,,1,Percent,Percentage,14.69974899,45UH,,2013,Anxious,4-5 Medium
20.58,,1,Percent,Percentage,19.99683585,47UB,,2013,Anxious,4-5 Medium
20.34,,1,Percent,Percentage,25.5117634,47UC,,2013,Anxious,4-5 Medium
17.06,,1,Percent,Percentage,19.49509462,47UD,,2013,Anxious,4-5 Medium
13.76,,1,Percent,Percentage,24.21521695,47UE,,2013,Anxious,4-5 Medium
14.83,,1,Percent,Percentage,18.87291615,47UF,,2013,Anxious,4-5 Medium
16.08,,1,Percent,Percentage,17.58323896,47UG,,2013,Anxious,4-5 Medium
17.99,,1,Percent,Percentage,11.57760918,AB,,2013,Anxious,4-5 Medium
13.43,,1,Percent,Percentage,14.89827001,AC,,2013,Anxious,4-5 Medium
20.55,,1,Percent,Percentage,10.70187715,AD,,2013,Anxious,4-5 Medium
23.52,,1,Percent,Percentage,9.425916821,AE,,2013,Anxious,4-5 Medium
19,,1,Percent,Percentage,10.87994502,AF,,2013,Anxious,4-5 Medium
17.91,,1,Percent,Percentage,13.06424044,AG,,2013,Anxious,4-5 Medium
20.18,,1,Percent,Percentage,11.28454968,AH,,2013,Anxious,4-5 Medium
19.79,,1,Percent,Percentage,10.78491332,AJ,,2013,Anxious,4-5 Medium
15.26,,1,Percent,Percentage,13.39119302,AK,,2013,Anxious,4-5 Medium
21.62,,1,Percent,Percentage,9.435097522,AL,,2013,Anxious,4-5 Medium
24.63,,1,Percent,Percentage,11.46701116,AM,,2013,Anxious,4-5 Medium
17.16,,1,Percent,Percentage,13.68344532,AN,,2013,Anxious,4-5 Medium
15.16,,1,Percent,Percentage,14.75481258,AP,,2013,Anxious,4-5 Medium
